Heat No,Date,Location,Sample_Id,NPP
199698,11-Jan-25,LRF,L4,57
199698,11-Jan-25,LRF,L5,63
199698,11-Jan-25,CCM,X5,81
199698,11-Jan-25,CCM,Y6,80
199699,11-Jan-25,LRF,L4,66
199699,11-Jan-25,LRF,L5,62
199699,12-Jan-25,CCM,X5,74
199699,12-Jan-25,CCM,Z7,75
199700,11-Jan-25,LRF,L4,69
199700,11-Jan-25,LRF,L5,71
199700,12-Jan-25,CCM,X5,75
199700,12-Jan-25,CCM,Y6,72
199700,12-Jan-25,CCM,Z7,73
199701,11-Jan-25,LRF,L4,97
199701,11-Jan-25,LRF,L5,112
199701,12-Jan-25,CCM,X5,116
199701,12-Jan-25,CCM,Y6,115
199701,12-Jan-25,CCM,Z7,113
199702,11-Jan-25,LRF,L4,87
199702,11-Jan-25,LRF,L5,87
199702,12-Jan-25,CCM,X5,85
199702,12-Jan-25,CCM,Y6,90
199702,12-Jan-25,CCM,Z7,85
199703,11-Jan-25,LRF,L4,110
199703,12-Jan-25,CCM,X3,114
199703,12-Jan-25,CCM,Y4,110
199703,12-Jan-25,CCM,Z5,108
199704,11-Jan-25,LRF,L4,114
199704,11-Jan-25,LRF,L5,113
199704,12-Jan-25,CCM,X3,114
199704,12-Jan-25,CCM,Y4,113
199704,12-Jan-25,CCM,Z5,117
199705,11-Jan-25,LRF,L4,115
199705,11-Jan-25,LRF,L5,112
199705,12-Jan-25,CCM,X5,121
199705,12-Jan-25,CCM,Y6,117
199705,12-Jan-25,CCM,Z7,121
199706,11-Jan-25,LRF,L4,77
199706,11-Jan-25,LRF,L5,114
199706,12-Jan-25,CCM,X5,114
199706,12-Jan-25,CCM,Y6,113
199706,12-Jan-25,CCM,Z7,114
199707,11-Jan-25,LRF,L4,65
199707,11-Jan-25,LRF,L5,86
199707,12-Jan-25,CCM,Y4,100
199707,12-Jan-25,CCM,Z5,97
199707,12-Jan-25,CCM,X3,95
199708,11-Jan-25,LRF,L4,109
199708,12-Jan-25,CCM,X5,128
199708,12-Jan-25,CCM,Z7,127
199709,11-Jan-25,LRF,L4,98
199709,11-Jan-25,LRF,L5,100
199709,12-Jan-25,CCM,Z5,109
199709,12-Jan-25,CCM,X3,107
199709,12-Jan-25,CCM,Y4,111
199710,11-Jan-25,LRF,L4,72
199710,11-Jan-25,LRF,L5,94
199710,12-Jan-25,Sequence,X3R,105
199710,12-Jan-25,Sequence,Y4R,104
199710,12-Jan-25,Sequence,Z5R,101
199710,13-Jan-25,CCM,Z5,108
199710,13-Jan-25,CCM,Y5,107
199710,13-Jan-25,CCM,X5,105
199710,14-Jan-25,Sequence,X5,98
199710,14-Jan-25,Sequence,Y5,100
199710,14-Jan-25,Sequence,Z5,99
199710,14-Jan-25,Sequence,X6,81
199710,14-Jan-25,Sequence,Y6,86
199710,14-Jan-25,Sequence,Z6,89
199711,11-Jan-25,LRF,L4,57
199711,12-Jan-25,CCM,X5,70
199711,12-Jan-25,CCM,Y6,66
199711,12-Jan-25,CCM,Z7,67
199712,12-Jan-25,LRF,L4,60
199712,12-Jan-25,LRF,L5,76
199712,12-Jan-25,LRF,L6,62
199712,12-Jan-25,CCM,X5,66
199712,12-Jan-25,CCM,Y6,65
199712,12-Jan-25,CCM,Z7,65
199713,12-Jan-25,LRF,L4,53
199713,12-Jan-25,CCM,X5,68
199713,12-Jan-25,CCM,Y6,65
199713,12-Jan-25,CCM,Z7,64
199714,12-Jan-25,LRF,L4,53
199714,12-Jan-25,LRF,L5,54
199714,12-Jan-25,CCM,X5,65
199714,12-Jan-25,CCM,Y6,63
199714,12-Jan-25,CCM,Z7,63
199715,12-Jan-25,LRF,L4,64
199715,12-Jan-25,LRF,L5,69
199715,12-Jan-25,CCM,Z7,78
199715,12-Jan-25,CCM,X5,76
199715,12-Jan-25,CCM,Y6,76
199716,12-Jan-25,LRF,L4,64
199716,12-Jan-25,LRF,L5,65
199716,12-Jan-25,CCM,X5,68
199716,12-Jan-25,CCM,Y6,67
199716,12-Jan-25,CCM,Z7,72
199717,12-Jan-25,LRF,L4,105
199717,12-Jan-25,LRF,L5,114
199717,13-Jan-25,CCM,X5,128
199717,13-Jan-25,CCM,Y6,123
199717,13-Jan-25,CCM,Z7,126
199718,12-Jan-25,LRF,L4,70
199718,13-Jan-25,Sequence,X5R,73
199718,13-Jan-25,Sequence,Y5R,70
199718,13-Jan-25,Sequence,Z5R,72
199718,14-Jan-25,CCM,X5,70
199718,14-Jan-25,CCM,Y6,72
199718,14-Jan-25,CCM,Z7,71
199719,12-Jan-25,LRF,L4,63
199719,12-Jan-25,LRF,L5,64
199719,12-Jan-25,CCM,X5,74
199719,12-Jan-25,CCM,Y6,74
199719,12-Jan-25,CCM,Z7,69
199720,12-Jan-25,LRF,L4,66
199720,12-Jan-25,LRF,L5,68
199720,12-Jan-25,CCM,X5,79
199720,12-Jan-25,CCM,Y6,75
199720,12-Jan-25,CCM,Z7,80
199721,12-Jan-25,LRF,L4,154
199721,12-Jan-25,CCM,Y6,142
199721,12-Jan-25,CCM,Z7,138
199722,12-Jan-25,LRF,L4,66
199722,12-Jan-25,LRF,L5,62
199722,12-Jan-25,CCM,X5,76
199722,12-Jan-25,CCM,Y6,75
199722,12-Jan-25,CCM,Z7,74
199723,12-Jan-25,LRF,L4,114
199723,12-Jan-25,LRF,L5,143
199723,12-Jan-25,CCM,X5,144
199723,12-Jan-25,CCM,Y6,136
199724,12-Jan-25,LRF,L4,110
199724,12-Jan-25,LRF,L5,64
199724,12-Jan-25,LRF,L6,62
199724,12-Jan-25,CCM,X5,66
199724,12-Jan-25,CCM,Y6,63
199724,12-Jan-25,CCM,Z7,62
199724,13-Jan-25,Sequence,X2,59
199724,13-Jan-25,Sequence,Y2,62
199724,13-Jan-25,Sequence,Z2,53
199724,13-Jan-25,Sequence,XL,71
199724,13-Jan-25,Sequence,YL,68
199724,13-Jan-25,Sequence,ZL,74
199725,12-Jan-25,LRF,L4,130
199725,12-Jan-25,CCM,X5,123
199725,12-Jan-25,CCM,Y6,128
199725,12-Jan-25,CCM,Z7,135
199726,12-Jan-25,LRF,L4,70
199726,12-Jan-25,LRF,L5,72
199726,12-Jan-25,CCM,X5,79
199726,12-Jan-25,CCM,Y6,83
199726,12-Jan-25,CCM,Z7,86
199727,12-Jan-25,LRF,L4,79
199727,12-Jan-25,LRF,L5,76
199727,12-Jan-25,CCM,X5,76
199727,12-Jan-25,CCM,Y6,69
199727,12-Jan-25,CCM,Z7,74
199728,12-Jan-25,LRF,L4,72
199728,12-Jan-25,CCM,X5,80
199728,12-Jan-25,CCM,Y6,80
199728,12-Jan-25,CCM,Z7,80
199729,12-Jan-25,LRF,L4,66
199729,12-Jan-25,CCM,Y6,68
199729,12-Jan-25,CCM,Z7,71
199730,12-Jan-25,LRF,L4,75
199730,12-Jan-25,LRF,L5,72
199730,12-Jan-25,CCM,X5,75
199730,12-Jan-25,CCM,Z7,76
199731,12-Jan-25,LRF,L4,108
199731,12-Jan-25,LRF,L5,112
199731,12-Jan-25,CCM,X5,116
199731,12-Jan-25,CCM,Z7,122
199731,14-Jan-25,Sequence,X2,108
199731,14-Jan-25,Sequence,Y2,104
199731,14-Jan-25,Sequence,Z2,106
199732,12-Jan-25,LRF,L4,91
199732,12-Jan-25,LRF,L5,90
199732,12-Jan-25,CCM,X5,91
199732,12-Jan-25,CCM,Y6,95
199732,12-Jan-25,CCM,Z7,96
199733,12-Jan-25,LRF,L4,69
199733,12-Jan-25,LRF,L5,75
199733,12-Jan-25,CCM,X5,76
199733,12-Jan-25,CCM,Y6,77
199733,12-Jan-25,CCM,Z7,74
199734,12-Jan-25,LRF,L4,79
199734,12-Jan-25,LRF,L5,78
199734,12-Jan-25,CCM,X5,76
199734,12-Jan-25,CCM,Y6,78
199734,12-Jan-25,CCM,Z7,85
199735,12-Jan-25,LRF,L4,61
199735,12-Jan-25,LRF,L5,66
199735,13-Jan-25,CCM,X3,64
199735,13-Jan-25,CCM,Y4,61
199735,13-Jan-25,CCM,Z5,60
199736,12-Jan-25,LRF,L4,74
199736,12-Jan-25,LRF,L5,71
199736,13-Jan-25,CCM,X3,79
199736,13-Jan-25,CCM,Y6,76
199736,13-Jan-25,CCM,Z7,79
199737,12-Jan-25,LRF,L4,69
199737,12-Jan-25,LRF,L5,67
199737,13-Jan-25,CCM,X3,67
199737,13-Jan-25,CCM,Y4,79
199737,13-Jan-25,CCM,Z5,69
199738,12-Jan-25,LRF,L4,62
199738,12-Jan-25,LRF,L5,66
199738,13-Jan-25,CCM,X3,59
199738,13-Jan-25,CCM,Y4,65
199738,13-Jan-25,CCM,Z5,60
199739,12-Jan-25,LRF,L4,104
199739,12-Jan-25,LRF,L5,146
199739,13-Jan-25,CCM,X5,162
199739,13-Jan-25,Sequence,Y6R,156
199739,13-Jan-25,Sequence,Z7R,158
199739,13-Jan-25,CCM,Y6,166
199740,12-Jan-25,LRF,L4,155
199740,13-Jan-25,CCM,X5,163
199740,13-Jan-25,CCM,Y6,158
199740,13-Jan-25,CCM,Z7,161
199741,12-Jan-25,LRF,L4,65
199741,13-Jan-25,CCM,X3,67
199741,13-Jan-25,CCM,Y4,64
199741,13-Jan-25,CCM,Z5,62
199741,14-Jan-25,Sequence,Y,63
199741,14-Jan-25,Sequence,Z,61
199742,12-Jan-25,LRF,L4,145
199742,13-Jan-25,CCM,X5,157
199742,13-Jan-25,CCM,Y6,165
199742,13-Jan-25,CCM,Z7,160
199743,12-Jan-25,LRF,L4,72
199743,13-Jan-25,CCM,X3,75
199743,13-Jan-25,CCM,Y4,74
199743,13-Jan-25,CCM,Z5,77
199744,12-Jan-25,LRF,L4,68
199744,13-Jan-25,CCM,X3,67
199744,13-Jan-25,CCM,Y4,67
199744,13-Jan-25,CCM,Z5,69
199745,12-Jan-25,LRF,L4,61
199745,12-Jan-25,LRF,L5,61
199745,13-Jan-25,CCM,X5,76
199745,13-Jan-25,CCM,Y6,75
199745,13-Jan-25,CCM,Z7,78
199746,12-Jan-25,LRF,L4,69
199746,12-Jan-25,LRF,L5,67
199746,13-Jan-25,CCM,X5,77
199746,13-Jan-25,CCM,Y6,76
199746,13-Jan-25,CCM,Z7,73
199747,12-Jan-25,LRF,L4,74
199747,12-Jan-25,LRF,L5,77
199747,13-Jan-25,CCM,X5,85
199747,13-Jan-25,CCM,Y6,96
199747,13-Jan-25,CCM,Z7,83
199748,12-Jan-25,LRF,L4,91
199748,12-Jan-25,LRF,L5,154
199748,13-Jan-25,CCM,X3,148
199748,13-Jan-25,CCM,Z5,149
199748,13-Jan-25,CCM,Y4,136
199748,16-Jan-25,Sequence,Y4,149
199748,16-Jan-25,Sequence,YL,149
199748,16-Jan-25,Sequence,ZL,150
199748,16-Jan-25,Sequence,Z4,151
199748,16-Jan-25,Sequence,X4,151
199748,16-Jan-25,Sequence,XL,152
199749,12-Jan-25,LRF,L4,82
199749,13-Jan-25,LRF,L5,53
199749,13-Jan-25,LRF,L6,55
199749,13-Jan-25,CCM,X5,73
199749,13-Jan-25,CCM,Y5,69
199749,13-Jan-25,CCM,Z5,71
199749,14-Jan-25,Sequence,X6,62
199749,14-Jan-25,Sequence,Y6,60
199749,14-Jan-25,Sequence,Z6,60
199749,14-Jan-25,Sequence,XL,71
199749,14-Jan-25,Sequence,YL,66
199749,14-Jan-25,Sequence,ZL,65
199750,13-Jan-25,LRF,L4,82
199750,13-Jan-25,LRF,L5,135
199750,13-Jan-25,CCM,X5,146
199750,13-Jan-25,CCM,Y6,147
199750,13-Jan-25,CCM,Z7,144
199751,12-Jan-25,LRF,L4,100
199751,12-Jan-25,LRF,L5,147
199751,13-Jan-25,CCM,X5,141
199751,13-Jan-25,CCM,Y6,143
199752,13-Jan-25,LRF,L4,62
199752,13-Jan-25,LRF,L5,67
199752,13-Jan-25,CCM,X5,73
199752,13-Jan-25,CCM,Y6,71
199752,13-Jan-25,CCM,Z7,71
199753,13-Jan-25,LRF,L4,57
199753,13-Jan-25,LRF,L5,63
199753,13-Jan-25,CCM,X5,77
199753,13-Jan-25,CCM,Y6,74
199753,13-Jan-25,CCM,Z7,70
199754,13-Jan-25,LRF,L4,53
199754,13-Jan-25,CCM,X5,71
199754,13-Jan-25,CCM,Y6,72
199754,13-Jan-25,CCM,Z7,73
199755,13-Jan-25,LRF,L4,59
199755,13-Jan-25,CCM,X5,73
199755,13-Jan-25,CCM,Y6,72
199755,13-Jan-25,CCM,Z7,75
199756,13-Jan-25,LRF,L4,46
199756,13-Jan-25,LRF,L5,94
199756,13-Jan-25,CCM,X5,105
199756,13-Jan-25,CCM,Y6,100
199756,13-Jan-25,CCM,Z7,98
199757,13-Jan-25,LRF,L4,62
199757,13-Jan-25,CCM,X5,70
199757,13-Jan-25,CCM,Y6,67
199757,13-Jan-25,CCM,Z7,65
199758,13-Jan-25,LRF,L4,90
199758,13-Jan-25,CCM,X5,106
199758,13-Jan-25,CCM,Y6,111
199758,13-Jan-25,CCM,Z7,107
199759,13-Jan-25,LRF,L4,80
199759,13-Jan-25,CCM,X5,95
199759,13-Jan-25,CCM,Y6,93
199759,13-Jan-25,CCM,Z7,91
199760,13-Jan-25,LRF,L4,71
199760,13-Jan-25,LRF,L5,70
199760,13-Jan-25,CCM,X5,78
199760,13-Jan-25,CCM,Y6,76
199760,13-Jan-25,CCM,Z7,77
199761,13-Jan-25,LRF,L4,56
199761,13-Jan-25,LRF,L5,59
199761,13-Jan-25,CCM,X5,63
199761,13-Jan-25,CCM,Y6,60
199761,13-Jan-25,CCM,Z7,61
199762,13-Jan-25,LRF,L4,51
199762,13-Jan-25,CCM,X5,58
199762,13-Jan-25,CCM,Y6,65
199762,13-Jan-25,CCM,Z5,61
199763,13-Jan-25,LRF,L4,73
199763,13-Jan-25,LRF,L5,73
199763,13-Jan-25,CCM,X5,79
199763,13-Jan-25,CCM,Y5,79
199763,13-Jan-25,CCM,Z5,77
199764,13-Jan-25,CCM,X5,70
199764,13-Jan-25,CCM,Y5,67
199764,13-Jan-25,CCM,Z6,70
199765,13-Jan-25,LRF,L4,52
199765,13-Jan-25,LRF,L5,44
199765,13-Jan-25,CCM,X5,64
199765,13-Jan-25,CCM,Y5,66
199765,13-Jan-25,CCM,Z6,66
199766,13-Jan-25,LRF,L4,78
199766,14-Jan-25,CCM,X3,67
199766,14-Jan-25,CCM,Y4,65
199766,14-Jan-25,CCM,Z5,69
199767,13-Jan-25,LRF,L4,66
199767,14-Jan-25,CCM,X3,64
199767,14-Jan-25,CCM,Y4,63
199767,14-Jan-25,CCM,Z5,65
199767,16-Jan-25,Sequence,XL,55
199767,16-Jan-25,Sequence,YL,59
199767,16-Jan-25,Sequence,ZL,59
199768,13-Jan-25,LRF,L4,94
199768,13-Jan-25,LRF,L5,99
199768,13-Jan-25,LRF,L6,110
199768,13-Jan-25,CCM,X5,117
199768,13-Jan-25,CCM,Y5,118
199768,13-Jan-25,CCM,Z5,125
199769,13-Jan-25,LRF,L4,56
199769,14-Jan-25,CCM,X3,66
199769,14-Jan-25,CCM,Y4,68
199769,14-Jan-25,CCM,Z5,58
199769,15-Jan-25,Sequence,X6,66
199769,15-Jan-25,Sequence,Y6,65
199769,15-Jan-25,Sequence,Z6,62
199770,13-Jan-25,LRF,L4,116
199770,13-Jan-25,LRF,L4,110
199770,13-Jan-25,CCM,X5,122
199770,13-Jan-25,CCM,Y6,116
199770,13-Jan-25,CCM,Z7,121
199770,15-Jan-25,Sequence,X15,108
199770,15-Jan-25,Sequence,Y15,110
199770,15-Jan-25,Sequence,Z15,110
199771,13-Jan-25,LRF,L4,111
199771,14-Jan-25,CCM,X5,111
199771,14-Jan-25,CCM,Y6,107
199771,14-Jan-25,CCM,Z7,108
199772,13-Jan-25,LRF,L4,141
199772,13-Jan-25,LRF,L5,58
199772,14-Jan-25,CCM,X3,48
199772,14-Jan-25,CCM,Y4,49
199772,14-Jan-25,CCM,Z5,50
199773,13-Jan-25,LRF,L4,62
199773,14-Jan-25,CCM,X3,57
199773,14-Jan-25,CCM,Y4,58
199773,14-Jan-25,CCM,Z5,58
199774,13-Jan-25,LRF,L4,78
199774,13-Jan-25,CCM,X5,88
199774,13-Jan-25,CCM,Y6,85
199774,13-Jan-25,CCM,Z7,86
199775,13-Jan-25,LRF,L4,78
199775,14-Jan-25,CCM,X3,69
199775,14-Jan-25,CCM,Y4,66
199775,14-Jan-25,CCM,Z5,67
199776,13-Jan-25,LRF,L4,73
199776,13-Jan-25,LRF,L5,72
199776,13-Jan-25,CCM,X5,95
199776,13-Jan-25,CCM,Y6,93
199776,13-Jan-25,CCM,Z7,93
199777,13-Jan-25,LRF,L4,62
199777,13-Jan-25,LRF,L5,65
199777,13-Jan-25,CCM,X5,84
199777,13-Jan-25,CCM,Y6,81
199777,13-Jan-25,CCM,Z7,79
199778,13-Jan-25,LRF,L4,54
199778,14-Jan-25,CCM,X3,56
199778,14-Jan-25,CCM,Y4,59
199778,14-Jan-25,CCM,Z5,58
199779,13-Jan-25,LRF,L4,63
199779,13-Jan-25,LRF,L4,60
199779,14-Jan-25,CCM,X3,61
199779,14-Jan-25,CCM,Y4,61
199779,14-Jan-25,CCM,Z5,61
199780,13-Jan-25,LRF,L4,89
199780,13-Jan-25,LRF,L5,128
199780,14-Jan-25,CCM,X5,124
199780,14-Jan-25,CCM,Y6,121
199780,14-Jan-25,CCM,Z7,122
199781,13-Jan-25,LRF,L4,55
199781,13-Jan-25,LRF,L5,53
199781,14-Jan-25,CCM,X3,52
199781,14-Jan-25,CCM,Y4,55
199781,14-Jan-25,CCM,Z5,52
199782,13-Jan-25,LRF,L4,86
199782,13-Jan-25,LRF,L5,114
199782,14-Jan-25,Sequence,X5R,117
199782,14-Jan-25,Sequence,Y6R,127
199782,14-Jan-25,Sequence,Z7R,119
199782,14-Jan-25,Sequence,Y,114
199782,14-Jan-25,Sequence,Z,117
199783,13-Jan-25,LRF,L4,101
199783,13-Jan-25,LRF,L5,117
199783,14-Jan-25,CCM,X5,126
199783,14-Jan-25,CCM,Y6,124
199783,14-Jan-25,CCM,Z7,122
199784,13-Jan-25,LRF,L4,102
199784,13-Jan-25,LRF,L5,140
199784,14-Jan-25,CCM,X3,147
199784,14-Jan-25,CCM,Y4,142
199784,14-Jan-25,CCM,Z5,146
199785,13-Jan-25,LRF,L4,104
199785,13-Jan-25,,L5,133
199785,14-Jan-25,CCM,X3,149
199785,14-Jan-25,CCM,Y4,141
199785,14-Jan-25,CCM,Z5,143
199786,13-Jan-25,LRF,L4,75
199786,14-Jan-25,CCM,X5,73
199786,14-Jan-25,CCM,Y6,72
199786,14-Jan-25,CCM,Z7,74
199787,13-Jan-25,LRF,L4,92
199787,13-Jan-25,LRF,L5,130
199787,14-Jan-25,CCM,Y4,137
199787,14-Jan-25,CCM,Z5,140
199788,13-Jan-25,LRF,L4,77
199788,14-Jan-25,CCM,X5,75
199788,14-Jan-25,CCM,Y6,76
199788,14-Jan-25,CCM,Z7,76
199789,13-Jan-25,LRF,L4,66
199789,13-Jan-25,LRF,L5,67
199789,14-Jan-25,CCM,X5,86
199789,14-Jan-25,CCM,Y6,82
199789,14-Jan-25,CCM,Z7,84
199790,13-Jan-25,LRF,L4,67
199790,14-Jan-25,LRF,L5,70
199790,14-Jan-25,CCM,X5,76
199790,14-Jan-25,CCM,Y6,71
199790,14-Jan-25,CCM,Z7,73
199791,14-Jan-25,LRF,L4,62
199791,14-Jan-25,CCM,X5,67
199791,14-Jan-25,CCM,Y6,70
199791,14-Jan-25,CCM,Z7,66
199792,14-Jan-25,LRF,L4,55
199792,14-Jan-25,CCM,X5,55
199792,14-Jan-25,CCM,Z7,56
199792,14-Jan-25,CCM,Y6,61
199793,14-Jan-25,LRF,L4,59
199793,14-Jan-25,LRF,L5,57
199793,14-Jan-25,CCM,X5,64
199793,14-Jan-25,CCM,Z7,68
199793,14-Jan-25,CCM,Y6,67
199794,14-Jan-25,LRF,L4,67
199794,14-Jan-25,LRF,L5,68
199794,14-Jan-25,CCM,X5,85
199794,14-Jan-25,CCM,Z7,82
199794,14-Jan-25,CCM,Y6,86
199795,14-Jan-25,LRF,L4,53
199795,14-Jan-25,LRF,L5,55
199795,14-Jan-25,CCM,X5,77
199795,14-Jan-25,CCM,Y6,74
199795,14-Jan-25,CCM,Z7,78
199796,14-Jan-25,LRF,L4,71
199796,14-Jan-25,LRF,L5,131
199796,14-Jan-25,CCM,X5,119
199796,14-Jan-25,CCM,Z7,122
199796,14-Jan-25,CCM,Y6,115
199797,14-Jan-25,LRF,L4,106
199797,14-Jan-25,LRF,L5,133
199797,14-Jan-25,CCM,X5,127
199797,14-Jan-25,CCM,Z7,125
199797,14-Jan-25,CCM,Y6,129
199798,14-Jan-25,LRF,L4,57
199798,14-Jan-25,CCM,X5,66
199798,14-Jan-25,CCM,Y7,70
199798,14-Jan-25,CCM,Z8,69
199799,14-Jan-25,LRF,L4,52
199799,14-Jan-25,LRF,L5,55
199799,14-Jan-25,CCM,X5,63
199799,14-Jan-25,CCM,Y6,62
199799,14-Jan-25,CCM,Z7,64
199799,14-Jan-25,CCM,Z7,63
199800,14-Jan-25,LRF,L4,62
199800,14-Jan-25,LRF,L5,63
199800,14-Jan-25,CCM,X5,76
199800,14-Jan-25,CCM,Z7,76
199800,14-Jan-25,CCM,Y6,76
199801,14-Jan-25,LRF,L4,58
199801,14-Jan-25,CCM,Z7,66
199801,14-Jan-25,CCM,Y6,67
199802,14-Jan-25,LRF,L4,64
199802,14-Jan-25,LRF,L5,63
199802,14-Jan-25,CCM,X5,75
199802,14-Jan-25,CCM,Y6,71
199802,14-Jan-25,CCM,Z7,73
199803,14-Jan-25,LRF,L4,54
199803,14-Jan-25,LRF,L5,53
199803,14-Jan-25,CCM,X5,57
199803,14-Jan-25,CCM,Y6,57
199803,14-Jan-25,CCM,Z7,52
199804,14-Jan-25,LRF,L4,63
199804,14-Jan-25,LRF,L5,67
199804,14-Jan-25,CCM,X5,73
199804,14-Jan-25,CCM,Y6,76
199804,14-Jan-25,CCM,Z7,75
199805,14-Jan-25,LRF,L4,64
199805,14-Jan-25,LRF,L5,60
199805,14-Jan-25,LRF,L6,60
199805,14-Jan-25,CCM,X5,75
199805,14-Jan-25,CCM,Y6,67
199805,14-Jan-25,CCM,Z7,65
199806,14-Jan-25,LRF,L4,113
199806,14-Jan-25,LRF,L5,141
199806,14-Jan-25,CCM,X5,150
199806,14-Jan-25,CCM,Y6,150
199806,14-Jan-25,CCM,Z7,150
199807,14-Jan-25,LRF,L4,106
199807,14-Jan-25,LRF,L5,138
199807,14-Jan-25,CCM,Z7,146
199807,14-Jan-25,CCM,X5,137
199807,14-Jan-25,CCM,Y6,147
199808,14-Jan-25,LRF,L4,49
199808,14-Jan-25,LRF,L5,70
199808,15-Jan-25,CCM,X5,81
199808,15-Jan-25,CCM,Y6,76
199808,15-Jan-25,CCM,Z7,86
199808,16-Jan-25,Sequence,Z5,76
199808,16-Jan-25,Sequence,Y5,80
199808,16-Jan-25,Sequence,X5,75
199809,14-Jan-25,LRF,L4,135
199809,14-Jan-25,CCM,X5,153
199809,14-Jan-25,CCM,Y6,150
199809,14-Jan-25,CCM,Z7,156
199810,14-Jan-25,LRF,L4,64
199810,14-Jan-25,LRF,L5,69
199810,14-Jan-25,CCM,Z7,80
199810,14-Jan-25,CCM,X5,87
199810,14-Jan-25,CCM,Y6,86
199811,14-Jan-25,LRF,L4,123
199811,14-Jan-25,LRF,L5,155
199811,14-Jan-25,CCM,X5,140
199811,14-Jan-25,CCM,Y6,143
199811,14-Jan-25,LRF,Z7,141
199812,14-Jan-25,LRF,L4,83
199812,14-Jan-25,LRF,L5,123
199812,14-Jan-25,CCM,X3,150
199812,14-Jan-25,CCM,Y4,148
199812,14-Jan-25,CCM,Z5,157
199813,14-Jan-25,CCM,X5,81
199813,14-Jan-25,CCM,Y6,83
199813,14-Jan-25,CCM,Z7,87
199814,14-Jan-25,LRF,L4,103
199814,14-Jan-25,LRF,L5,101
199814,14-Jan-25,LRF,L6,105
199814,14-Jan-25,LRF,L7,130
199814,15-Jan-25,CCM,X5,148
199814,15-Jan-25,CCM,Y6,144
199814,15-Jan-25,CCM,Z7,144
199815,14-Jan-25,LRF,L4,86
199815,14-Jan-25,CCM,X3,107
199815,14-Jan-25,CCM,Y4,104
199815,14-Jan-25,CCM,Z5,110
199816,14-Jan-25,LRF,L4,84
199816,15-Jan-25,CCM,X5,92
199816,15-Jan-25,CCM,Y6,95
199816,15-Jan-25,CCM,Z5,88
199816,16-Jan-25,Sequence,X5,95
199816,16-Jan-25,Sequence,Y5,98
199816,16-Jan-25,Sequence,Z5,95
199817,14-Jan-25,LRF,L4,98
199817,14-Jan-25,LRF,L5,138
199817,15-Jan-25,CCM,X5,147
199817,15-Jan-25,CCM,Y6,148
199817,15-Jan-25,CCM,Z5,149
199818,14-Jan-25,LRF,L4,58
199818,15-Jan-25,CCM,X3,60
199818,15-Jan-25,CCM,Y5,58
199818,15-Jan-25,CCM,Z7,59
199819,14-Jan-25,LRF,L4,66
199819,15-Jan-25,CCM,X3,71
199819,15-Jan-25,CCM,Z5,74
199819,15-Jan-25,CCM,Y4,72
199820,14-Jan-25,LRF,L4,67
199820,14-Jan-25,LRF,L5,64
199820,15-Jan-25,CCM,Y4,76
199820,15-Jan-25,CCM,X3,76
199820,15-Jan-25,CCM,Z5,68
199821,14-Jan-25,LRF,L4,78
199821,15-Jan-25,CCM,X5,86
199821,15-Jan-25,CCM,Z7,88
199821,15-Jan-25,CCM,Y6,88
199822,14-Jan-25,LRF,L4,61
199822,15-Jan-25,CCM,X3,69
199822,15-Jan-25,CCM,Y6,72
199822,15-Jan-25,CCM,Z5,72
199823,14-Jan-25,LRF,L4,57
199823,15-Jan-25,CCM,X3,71
199823,15-Jan-25,CCM,Z5,88
199823,15-Jan-25,CCM,Y4,72
199824,14-Jan-25,LRF,L4,88
199824,15-Jan-25,CCM,X5,82
199824,15-Jan-25,CCM,Z7,85
199824,15-Jan-25,CCM,Y5,82
199825,14-Jan-25,LRF,L4,61
199825,15-Jan-25,CCM,X5,72
199825,15-Jan-25,CCM,Y6,76
199825,15-Jan-25,CCM,Z7,72
199826,14-Jan-25,LRF,L4,61
199826,14-Jan-25,LRF,L5,64
199826,15-Jan-25,CCM,Z5,67
199826,15-Jan-25,CCM,Y5,66
199827,14-Jan-25,LRF,L4,68
199827,15-Jan-25,CCM,X5,71
199827,15-Jan-25,CCM,Y6,69
199827,15-Jan-25,CCM,Z7,73
199828,14-Jan-25,LRF,L4,77
199828,15-Jan-25,CCM,X5,72
199828,15-Jan-25,CCM,Y6,72
199828,15-Jan-25,CCM,Z7,76
199829,15-Jan-25,LRF,L4,60
199829,15-Jan-25,CCM,Y6,62
199829,15-Jan-25,CCM,X5,56
199829,15-Jan-25,CCM,Z7,57
199830,15-Jan-25,LRF,L4,69
199830,15-Jan-25,CCM,X5,66
199830,15-Jan-25,CCM,Y6,66
199830,15-Jan-25,CCM,Z7,67
199831,15-Jan-25,LRF,L4,104
199831,15-Jan-25,CCM,X6,92
199831,15-Jan-25,CCM,Y6,95
199831,15-Jan-25,CCM,Z7,94
199832,15-Jan-25,LRF,L4,71
199832,15-Jan-25,CCM,X5,72
199832,15-Jan-25,CCM,Y6,74
199832,15-Jan-25,CCM,Z7,66
199833,15-Jan-25,LRF,L4,63
199833,15-Jan-25,CCM,X5,54
199833,15-Jan-25,CCM,Y6,62
199833,15-Jan-25,CCM,Z7,69
199834,15-Jan-25,LRF,L4,65
199834,15-Jan-25,CCM,X5,69
199834,15-Jan-25,CCM,Y6,69
199834,15-Jan-25,CCM,Z7,72
199835,15-Jan-25,LRF,L4,72
199835,15-Jan-25,CCM,X5,75
